Cruise ,Year,Month,Day,Latitude,Longitude,Station,Bottle,Depth,Pres,Tinsitu,potential_temp,practical_salinity,oxygen,silicate,nitrate,Central,ENACW16,ENACW12,SPMW8,SPMW7,IrSPMW,LSW,MW,ISOW,NEADWL,DSOW,NEADWu,PIW,SAIW,SAIW6,SAIW4
GA651,2014,6,9,56.2521,-27.29242,33,20,150.7,152.2,8.647452,8.6313,35.2117,268.9,4.967021,12.966286,0.255939,0,0.255939,0,0.50025,0,0,0,0,0,0,0,0,0.243877,0.243877,0
GA652,2014,6,9,56.2521,-27.2924,33,21,100.1,101.3,8.903412,8.8925,35.2229,272.8,2.798104,11.157839,0.343013,0,0.343013,0,0.365526,0,0,0,0,0,0,0,0,0.291474,0.291474,0
GA653,2014,6,9,57.0039,-27.87856,34,1,2741.7,2783.7,2.841861,2.6165,34.9829,272.3,16.750126,16.154052,0,0,0,0,0,0,0.024767,0.006993,0.882978,0.085285,0,0,0,0,0,0
GA654,2014,6,9,57.0039,-27.87856,34,3,2660.5,2700.6,2.841786,2.6248,34.9801,270.9,17.202483,16.312798,0,0,0,0,0,0,0.044646,0.007681,0.850698,0.096992,0,0,0,0,0,0
GA655,2014,6,9,57.0039,-27.87854,34,4,2463.7,2500.2,2.920751,2.7221,34.9766,271.5,15.905277,16.413207,0,0,0,0,0,0,0.156955,0.011875,0.758245,0.072946,0,0,0,0,0,0
GA656,2014,6,9,57.0039,-27.87854,34,5,2218.6,2250.4,3.156738,2.9782,34.9625,273.2,13.427038,16.397051,0,0,0,0,0.061307,0,0.28519,0.000769,0.627646,0.025088,0,0,0,0,0,0
GA657,2014,6,9,57.0039,-27.87855,34,6,1973.3,2000.5,3.362939,3.2049,34.9447,274.4,11.984501,16.634503,0,0,0,0,0.09201,0,0.499348,0.000433,0.394091,0.014118,0,0,0,0,0,0
GA658,2014,6,9,57.0039,-27.87856,34,7,1776.8,1800,3.466992,3.3261,34.9294,273.9,11.811554,16.849359,0,0,0,0,0.107167,0,0.63967,0.000748,0.228025,0.02439,0,0,0,0,0,0
GA659,2014,6,9,57.0039,-27.87856,34,8,1579.2,1598.8,3.626062,3.5014,34.9245,272,11.379716,17.082096,0,0,0,0,0.138298,0,0.727857,0.000698,0.110376,0.022771,0,0,0,0,0,0
GA660,2014,6,9,57.00388,-27.87855,34,9,1383.3,1399.8,3.763321,3.6548,34.9197,272.6,10.873774,17.064388,0,0,0,0,0.165503,0,0.801751,0.000631,0.011544,0.020573,0,0,0,0,0,0
GA661,2014,6,9,57.00389,-27.87856,34,10,1186.3,1200.5,3.906793,3.8142,34.9152,273.2,10.266077,17.023144,0,0,0,0,0.195854,0,0.804188,0,0,0,0,0,0,0,0,0
GA662,2014,6,9,57.0039,-27.87854,34,11,989.1,1000,4.12996,4.0526,34.925,270.5,10.043702,17.153885,0,0,0,0,0.218598,0,0.728016,0,0,0,0,0,0,0.053393,0.053393,0
GA663,2014,6,9,57.0039,-27.87854,34,12,841,850.2,4.457904,4.3909,34.9504,261.4,10.144153,17.425851,0,0,0,0,0.305418,0,0.645515,0,0,0,0,0,0,0.049069,0.049069,0
GA664,2014,6,9,57.0039,-27.87852,34,13,692.9,700.1,4.99322,4.9359,34.983,249.9,10.304819,17.820167,0,0,0,0,0.427885,0,0.507212,0,0,0,0,0,0,0.064903,0.064903,0
GA665,2014,6,9,57.0039,-27.87852,34,14,595,601,5.31276,5.2625,34.9941,240.7,10.335699,18.057486,0,0,0,0,0.486704,0,0.418209,0,0,0,0,0,0,0.09508,0.09508,0
GA666,2014,6,9,57.0039,-27.87854,34,16,445.7,449.6,6.512683,6.4714,35.0642,223.5,10.169835,18.141297,0,0,0,0,0.754059,0,0.109968,0,0,0,0,0,0,0.135961,0.135961,0
GA667,2014,6,9,57.0039,-27.87856,34,17,377.4,381.3,6.939675,6.9036,35.0781,233.1,9.059464,16.980985,0,0,0,0,0.819991,0,0,0,0,0,0,0,0,0.180008,0.180008,0
GA668,2014,6,9,57.0039,-27.87854,34,18,297.3,299.9,6.957428,6.9292,35.0339,273.7,6.613005,14.630966,0,0,0,0,0.685991,0,0,0,0,0,0,0,0,0.314019,0.314019,0
GA669,2014,6,9,57.0039,-27.87855,34,20,198.2,200.4,7.580489,7.5608,35.0856,258,6.729969,14.824156,0.038445,0,0.038445,0,0.657535,0,0,0,0,0,0,0,0,0.30403,0.30403,0
GA670,2014,6,9,57.0039,-27.87853,34,21,148.7,150.3,8.048956,8.0337,35.125,267.8,6.09117,13.623543,0.157147,0,0.157147,0,0.516023,0,0,0,0,0,0,0,0,0.326864,0.326864,0
GA671,2014,6,9,57.0039,-27.87854,34,22,99.1,100,8.574923,8.5644,35.1947,269.5,5.505361,12.682958,0.256789,0,0.256789,0,0.466876,0,0,0,0,0,0,0,0,0.276371,0.276371,0
GA672,2014,6,10,57.67484,-28.73004,35,1,2459.6,2496.2,2.853574,2.6565,34.9879,274.9,14.845675,15.717515,0,0,0,0,0,0,0.029331,0.007665,0.929629,0.0334,0,0,0,0,0,0
GA673,2014,6,10,57.67484,-28.73003,35,2,2267.5,2299.8,2.905109,2.726,34.9876,274.6,13.316195,15.702893,0,0,0,0,0,0,0.09373,0.010267,0.896028,0,0,0,0,0,0,0
GA674,2014,6,10,57.67484,-28.73002,35,3,2072.3,2101,3.128233,2.9643,34.9639,272.7,13.930778,16.392255,0,0,0,0,0.061051,0,0.2624,0.001118,0.638957,0.036474,0,0,0,0,0,0
GA675,2014,6,10,57.67485,-28.73002,35,4,1973.1,2000.3,3.207221,3.0515,34.9516,273.3,13.330376,16.458581,0,0,0,0,0.069884,0,0.376876,0.000993,0.519868,0.03238,0,0,0,0,0,0
GA676,2014,6,10,57.67484,-28.73002,35,5,1776.7,1800,3.368482,3.2289,34.9363,274.1,12.303092,16.62737,0,0,0,0,0.093639,0,0.548878,0.000804,0.330443,0.026235,0,0,0,0,0,0
GA677,2014,6,10,57.67484,-28.73004,35,6,1580,1600.1,3.563524,3.4395,34.9248,272.9,11.616944,16.890019,0,0,0,0,0.127349,0,0.696359,0.000767,0.150505,0.02502,0,0,0,0,0,0
GA678,2014,6,10,57.67484,-28.73004,35,7,1481.6,1499.8,3.662046,3.5458,34.9232,272.3,11.449403,16.992182,0,0,0,0,0.147382,0,0.740692,0.000863,0.082931,0.028132,0,0,0,0,0,0
GA679,2014,6,10,57.67484,-28.73003,35,8,1384.2,1400.9,3.752506,3.644,34.9211,271.8,10.853302,17.00132,0,0,0,0,0.164446,0,0.784954,0.000507,0.033572,0.016521,0,0,0,0,0,0
GA680,2014,6,10,57.67484,-28.73004,35,9,1284.7,1300,3.81533,3.715,34.9181,272.8,10.924109,16.916718,0,0,0,0,0.177859,0,0.797406,0.000477,0.008724,0.015546,0,0,0,0,0,0
GA681,2014,6,10,57.67484,-28.73004,35,10,1186.2,1200.5,3.899228,3.8067,34.9177,272.6,10.478405,16.886272,0,0,0,0,0.195445,0,0.804578,0,0,0,0,0,0,0,0,0
GA682,2014,6,10,57.67484,-28.73002,35,11,1087.6,1100.2,3.999118,3.9143,34.9191,272,10.099598,16.878665,0,0,0,0,0.194026,0,0.764415,0,0,0,0,0,0,0.041554,0.041554,0
GA683,2014,6,10,57.67484,-28.73004,35,13,889.3,899.5,4.2569,4.1871,34.9316,268.7,9.778775,17.007901,0,0,0,0,0.247052,0,0.692668,0,0,0,0,0,0,0.060283,0.060283,0
GA684,2014,6,10,57.67484,-28.73002,35,14,791.6,800,4.458447,4.3957,34.9444,264.3,9.830661,17.24463,0,0,0,0,0.294011,0,0.640038,0,0,0,0,0,0,0.065956,0.065956,0
GA685,2014,6,10,57.67484,-28.73004,35,15,692.8,700.4,4.810745,4.7544,34.9656,254.1,9.985312,17.626303,0,0,0,0,0.37491,0,0.548657,0,0,0,0,0,0,0.076435,0.076435,0
GA686,2014,6,10,57.67484,-28.73002,35,16,594,600.4,5.230821,5.181,34.9852,244.6,10.272177,17.960513,0,0,0,0,0.459714,0,0.436329,0,0,0,0,0,0,0.103955,0.103955,0
GA687,2014,6,10,57.67484,-28.73002,35,17,495.1,500.3,5.903166,5.8594,35.0277,238.7,9.92184,17.737693,0,0,0,0,0.615232,0,0.265635,0,0,0,0,0,0,0.119131,0.119131,0
GA688,2014,6,10,57.67484,-28.73002,35,18,396.2,400.2,6.491832,6.4553,35.0392,258,7.950534,15.993588,0,0,0,0,0.697502,0,0.098854,0,0,0,0,0,0,0.203664,0.203664,0
GA689,2014,6,10,57.67484,-28.7301,35,19,298.2,301.2,6.626388,6.5988,35.0183,278,6.652894,14.330654,0,0,0,0,0.670985,0,0.042738,0,0,0,0,0,0,0.286302,0.286302,0
GA690,2014,6,10,57.67483,-28.7301,35,20,218,220.1,6.748841,6.7286,35.0153,282.3,6.342705,14.070072,0,0,0,0,0.677727,0,0.002775,0,0,0,0,0,0,0.31953,0.31953,0
GA691,2014,6,10,57.67482,-28.7301,35,21,147.7,149.5,6.838878,6.8251,35.0111,279.5,6.453315,14.171533,0,0,0,0,0.647043,0,0,0,0,0,0,0,0,0.352966,0.352966,0
GA692,2014,6,10,57.67482,-28.73012,35,22,99.1,99.7,7.255375,7.2459,35.0377,274.2,6.342047,14.187076,0,0,0,0,0.63669,0,0,0,0,0,0,0,0,0.363313,0.363313,0
GA693,2014,6,10,58.20734,-29.72466,36,1,2212.4,2243.7,2.996232,2.8209,34.9901,274.1,12.937336,15.498119,0,0,0,0,0.048669,0,0.016479,0,0.934855,0,0,0,0,0,0,0
GA694,2014,6,10,58.20734,-29.72466,36,3,2072.2,2100.7,3.028439,2.866,34.9913,274.4,11.9688,15.542538,0,0,0,0,0,0,0.194054,0.021158,0.784799,0,0,0,0,0,0,0
GA695,2014,6,10,58.20734,-29.72466,36,4,2071.2,2100.5,3.027912,2.8655,34.9913,274.4,12.087462,15.580005,0,0,0,0,0,0,0.194651,0.021071,0.784291,0,0,0,0,0,0,0
GA696,2014,6,10,58.20732,-29.72468,36,5,1974,2000.6,3.059156,2.9055,34.988,274.1,12.236919,15.660021,0,0,0,0,0,0,0.243484,0.023018,0.7335,0,0,0,0,0,0,0
GA697,2014,6,10,58.20734,-29.72468,36,6,1777.6,1800.7,3.299111,3.1603,34.9712,273.3,11.912944,16.097337,0,0,0,0,0.101076,0,0.277623,0,0.621302,0,0,0,0,0,0,0
GA698,2014,6,10,58.20733,-29.72468,36,7,1580.9,1600.6,3.511708,3.3882,34.9494,273.4,11.421443,16.423043,0,0,0,0,0.131541,0,0.50316,0.000057,0.363379,0.001863,0,0,0,0,0,0
GA699,2014,6,10,58.20734,-29.72468,36,8,1383.1,1400.5,3.759394,3.6508,34.9424,272.5,10.998479,16.688048,0,0,0,0,0.179207,0,0.635717,0.000391,0.171924,0.01276,0,0,0,0,0,0
GA700,2014,6,10,58.20734,-29.72468,36,9,1284.6,1300.3,3.797607,3.6974,34.9304,272.3,10.896941,16.833749,0,0,0,0,0.181319,0,0.732019,0.000566,0.06764,0.018456,0,0,0,0,0,0
GA701,2014,6,10,58.20734,-29.72468,36,10,1186.1,1200.2,3.852279,3.7602,34.9215,274,10.600892,16.856918,0,0,0,0,0.187956,0,0.794002,0.000348,0.006364,0.011342,0,0,0,0,0,0
GA702,2014,6,10,58.20734,-29.72468,36,11,1088.5,1101.2,3.995595,3.9107,34.9308,271.2,10.376669,16.874575,0,0,0,0,0.223558,0,0.768871,0.000146,0.002673,0.004763,0,0,0,0,0,0
GA703,2014,6,10,58.20734,-29.72466,36,12,989.9,1000.7,4.076211,3.9992,34.9274,269.8,10.221219,16.782147,0,0,0,0,0.242086,0,0.757945,0,0,0,0,0,0,0,0,0
GA704,2014,6,10,58.20734,-29.72467,36,13,891.2,900.9,4.269016,4.199,34.9407,267.3,10.137062,16.940741,0,0,0,0,0.290457,0,0.709584,0,0,0,0,0,0,0,0,0
GA705,2014,6,10,58.20733,-29.72466,36,14,791.5,800.4,4.465432,4.4026,34.9506,261.8,10.079303,17.05278,0,0,0,0,0.309131,0,0.641866,0,0,0,0,0,0,0.048995,0.048995,0
GA706,2014,6,10,58.20733,-29.72466,36,15,692.8,699.9,4.737007,4.6811,34.9674,255.6,10.171471,17.449819,0,0,0,0,0.370926,0,0.571456,0,0,0,0,0,0,0.057615,0.057615,0
GA707,2014,6,10,58.20734,-29.72468,36,16,594.9,600.6,5.17961,5.13,34.9931,247.5,10.234453,17.613523,0,0,0,0,0.469812,0,0.456727,0,0,0,0,0,0,0.073454,0.073454,0
GA708,2014,6,10,58.20734,-29.72466,36,17,495.1,500.1,5.732585,5.6895,35.0136,237.3,10.243636,17.738383,0,0,0,0,0.571735,0,0.305668,0,0,0,0,0,0,0.122583,0.122583,0
GA709,2014,6,10,58.20734,-29.72466,36,18,397.2,400.8,6.350357,6.3142,35.0384,254.5,8.424575,16.291786,0,0,0,0,0.681741,0,0.139687,0,0,0,0,0,0,0.178585,0.178585,0
GA710,2014,6,10,58.20734,-29.72466,36,19,298.2,300.7,6.649106,6.6215,35.0456,278.1,6.708944,14.214048,0,0,0,0,0.725697,0,0.054822,0,0,0,0,0,0,0.219506,0.219506,0
GA711,2014,6,10,58.20734,-29.72464,36,20,198.2,199.8,6.703684,6.6854,35.0338,280.2,6.698016,14.361874,0,0,0,0,0.70773,0,0.028352,0,0,0,0,0,0,0.263953,0.263953,0
GA712,2014,6,10,58.20732,-29.72468,36,21,148.7,150.4,6.839469,6.8256,35.0368,278.3,6.590879,14.192286,0,0,0,0,0.714047,0,0,0,0,0,0,0,0,0.285962,0.285962,0
GA713,2014,6,10,58.20734,-29.72466,36,22,99.1,99.8,7.152209,7.1428,35.0515,277.2,6.437542,13.943323,0,0,0,0,0.692333,0,0,0,0,0,0,0,0,0.30767,0.30767,0
GA714,2014,6,10,58.54994,-30.36202,37,1,1577,1596.8,3.617129,3.4926,34.983,272.8,10.925631,16.010213,0,0,0,0,0.174026,0,0.296315,0,0.529661,0,0,0,0,0,0,0
GA715,2014,6,10,58.54992,-30.36198,37,2,1481.5,1500.2,3.648068,3.5318,34.982,272.2,10.886634,16.08513,0,0,0,0,0.181049,0,0.315446,0,0.503506,0,0,0,0,0,0,0
GA716,2014,6,10,58.54992,-30.36196,37,3,1383.1,1400.4,3.69347,3.5855,34.9793,271.5,10.716352,16.147706,0,0,0,0,0.19007,0,0.348736,0,0.461197,0,0,0,0,0,0,0
GA717,2014,6,10,58.54993,-30.36198,37,4,1285.6,1300.6,3.805811,3.7054,34.9752,270.5,10.72078,16.182663,0,0,0,0,0.211873,0,0.401178,0,0.38695,0,0,0,0,0,0,0
GA718,2014,6,10,58.5499,-30.36198,37,5,1186.1,1200.1,3.904146,3.8115,34.9717,269.8,10.636754,16.294943,0,0,0,0,0.230509,0,0.456081,0,0.313411,0,0,0,0,0,0,0
GA719,2014,6,10,58.54994,-30.36199,37,6,1088.5,1100.9,3.988143,3.9033,34.9507,269.7,10.465515,16.625131,0,0,0,0,0.23463,0,0.635468,0.000024,0.129082,0.000796,0,0,0,0,0,0
GA720,2014,6,10,58.54994,-30.36196,37,7,989.9,1001.2,4.137055,4.0595,34.9482,268.6,10.293578,16.766978,0,0,0,0,0.264321,0,0.698426,0.000201,0.030503,0.00655,0,0,0,0,0,0
GA721,2014,6,10,58.54994,-30.36194,37,8,890.3,900,4.614397,4.542,34.9899,261.2,10.141086,16.815909,0,0,0,0,0.386804,0,0.531906,0,0.08129,0,0,0,0,0,0,0
GA722,2014,6,10,58.54994,-30.36201,37,9,791.5,800.3,4.995059,4.9289,35.0152,253.4,10.065634,17.091453,0,0,0,0,0.480517,0,0.453366,0,0.066118,0,0,0,0,0,0,0
GA723,2014,6,10,58.54994,-30.36198,37,10,692.8,700.4,5.287875,5.2289,35.0256,245.9,10.265518,17.490563,0,0,0,0,0.547769,0,0.449475,0,0.002757,0,0,0,0,0,0,0
GA724,2014,6,10,58.54992,-30.362,37,11,594,600.5,5.977529,5.9242,35.0646,234.8,10.221274,17.649796,0,0,0,0,0.715746,0,0.284284,0,0,0,0,0,0,0,0,0
GA725,2014,6,10,58.54994,-30.362,37,12,495.1,499.6,6.620474,6.574,35.0916,235.7,9.307548,16.975344,0,0,0,0,0.816527,0,0.098826,0,0,0,0,0,0,0.08464,0.08464,0
GA726,2014,6,10,58.54994,-30.36198,37,13,396.2,400.2,7.011339,6.9732,35.0924,249.1,8.004006,15.829295,0,0,0,0,0.8393,0,0,0,0,0,0,0,0,0.160702,0.160702,0
GA727,2014,6,10,58.54994,-30.36197,37,14,298.2,301,7.234996,7.206,35.0999,267.7,6.588372,14.26335,0,0,0,0,0.810208,0,0,0,0,0,0,0,0,0.189795,0.189795,0
GA728,2014,6,10,58.54992,-30.36196,37,15,199.2,200.7,7.41117,7.3917,35.1099,272.4,6.261482,13.965346,0,0,0,0,0.797515,0,0,0,0,0,0,0,0,0.202488,0.202488,0
GA729,2014,6,10,58.54992,-30.36196,37,16,147.7,149.4,7.592049,7.5774,35.1211,273.6,6.026875,13.627097,0,0,0,0,0.791596,0,0,0,0,0,0,0,0,0.208405,0.208405,0
GA730,2014,6,10,58.54992,-30.36198,37,17,100.1,101,7.649714,7.6398,35.114,273.9,5.753899,13.618685,0.025559,0,0.025559,0,0.733697,0,0,0,0,0,0,0,0,0.24078,0.24078,0
GA731,2014,6,10,58.8426,-31.26656,38,1,1346.6,1363,4.012839,3.9048,34.9923,267.9,10.676527,16.002919,0,0,0,0,0.26377,0,0.319747,0,0.416485,0,0,0,0,0,0,0
GA732,2014,6,10,58.84262,-31.26623,38,2,1187.1,1201.4,4.025607,3.9317,34.9895,268.1,10.356195,16.047592,0,0,0,0,0.266948,0,0.352899,0,0.380156,0,0,0,0,0,0,0
GA733,2014,6,10,58.8426,-31.26594,38,3,988.9,1000.5,4.355738,4.2765,34.9884,265.2,10.065917,16.39935,0,0,0,0,0.333782,0,0.464276,0,0.201944,0,0,0,0,0,0,0
GA734,2014,6,10,58.84262,-31.26594,38,4,791.5,800.4,5.223282,5.1557,35.032,249.5,10.099128,17.03716,0,0,0,0,0.537642,0,0.381536,0,0.080823,0,0,0,0,0,0,0
GA735,2014,6,10,58.84258,-31.26598,38,5,692.8,700.3,5.841261,5.7793,35.0678,239.2,10.169403,17.24818,0,0,0,0,0.686151,0,0.278674,0,0.035176,0,0,0,0,0,0,0
GA736,2014,6,10,58.8426,-31.26594,38,6,643.4,650,6.046892,5.9886,35.0654,236.1,10.164795,17.394316,0,0,0,0,0.730635,0,0.269403,0,0,0,0,0,0,0,0,0
GA737,2014,6,10,58.8426,-31.26596,38,7,569.2,574.9,6.399902,6.3471,35.075,240.1,9.595753,16.927829,0,0,0,0,0.759263,0,0.154499,0,0,0,0,0,0,0.086231,0.086231,0
GA738,2014,6,10,58.8426,-31.26598,38,8,495.1,500.4,6.692509,6.6457,35.0729,254.2,8.143274,15.918297,0,0,0,0,0.721594,0.130025,0,0,0,0,0,0,0,0.14839,0.14839,0
GA739,2014,6,10,58.8426,-31.26599,38,9,396.2,400.3,6.79006,6.7526,35.0606,278.9,6.449142,14.369576,0,0,0,0,0.737453,0.064707,0,0,0,0,0,0,0,0.197913,0.197913,0
GA740,2014,6,10,58.84258,-31.26596,38,10,297.2,300,6.919358,6.8912,35.0499,277.7,6.412187,14.147238,0,0,0,0,0.770593,0,0,0,0,0,0,0,0,0.229565,0.229565,0
GA741,2014,6,10,58.8426,-31.26596,38,11,199.2,200.6,7.267337,7.2481,35.0932,276.7,6.283617,13.953605,0,0,0,0,0.91991,0,0,0,0,0,0,0,0,0.080696,0.080696,0
GA742,2014,6,10,58.8426,-31.26597,38,12,148.7,150,7.34302,7.3286,35.0946,274,6.250074,13.898467,0,0,0,0,0.941634,0,0,0,0,0,0,0,0,0.059102,0.059102,0
GA743,2014,6,10,58.8426,-31.26598,38,13,100.1,100.6,7.524277,7.5145,35.1007,273.4,5.752785,13.838402,0,0,0,0,0.992469,0,0,0,0,0,0,0,0,0.008572,0.008572,0
GA744,2014,6,11,58.97387,-32.55708,39,1,1908,1934.2,3.401051,3.2486,34.9587,273.1,11.747143,16.129696,0,0,0,0,0.11136,0,0.37944,0,0.5092,0,0,0,0,0,0,0
GA745,2014,6,11,58.97372,-32.5566,39,3,1728.2,1751.3,3.670116,3.5309,34.9641,272,10.9994,16.216772,0,0,0,0,0.169992,0,0.431603,0,0.398406,0,0,0,0,0,0,0
GA746,2014,6,11,58.97354,-32.55611,39,5,1482.4,1500.7,3.774402,3.6567,34.9643,271.8,10.62198,16.269345,0,0,0,0,0.194592,0,0.471679,0,0.33373,0,0,0,0,0,0,0
GA747,2014,6,11,58.9734,-32.5558,39,6,1284.5,1300.5,3.812947,3.7125,34.9633,270.9,10.384109,16.310031,0,0,0,0,0.205223,0,0.493141,0,0.301638,0,0,0,0,0,0,0
GA748,2014,6,11,58.97329,-32.55562,39,7,1186.9,1200.8,3.813957,3.7221,34.9606,271.3,10.45445,16.295718,0,0,0,0,0.205493,0,0.512405,0,0.282104,0,0,0,0,0,0,0
GA749,2014,6,11,58.97326,-32.55546,39,8,1087.4,1100.2,3.854265,3.7706,34.9561,271.5,10.306154,16.351426,0,0,0,0,0.211985,0,0.560151,0,0.227864,0,0,0,0,0,0,0
GA750,2014,6,11,58.97328,-32.55554,39,9,988.8,1000.2,3.909217,3.8335,34.9473,270.8,10.230956,16.510331,0,0,0,0,0.218762,0,0.639297,0,0.141941,0,0,0,0,0,0,0
GA751,2014,6,11,58.97327,-32.5555,39,10,891.1,900.7,3.994093,3.926,34.9422,270.3,10.077168,16.585094,0,0,0,0,0.233885,0,0.699686,0,0.066429,0,0,0,0,0,0,0
GA752,2014,6,11,58.97326,-32.55551,39,12,792.4,801.4,4.153475,4.0925,34.9417,271.1,9.68766,16.568033,0,0,0,0,0.267152,0,0.73286,0,0,0,0,0,0,0,0,0
GA753,2014,6,12,58.97328,-32.55544,39,14,693.7,701,4.394133,4.34,34.957,263.1,9.896313,16.848831,0,0,0,0,0.3279,0,0.672113,0,0,0,0,0,0,0,0,0
GA754,2014,6,12,58.97326,-32.55554,39,15,593.9,599.8,4.468397,4.4222,34.9437,268.7,9.429437,16.814369,0,0,0,0,0.262011,0.069507,0.59618,0,0,0,0,0,0,0.072302,0.072302,0
GA755,2014,6,12,58.97326,-32.55556,39,16,496,500.8,4.647398,4.6085,34.9423,271.2,9.15146,16.618732,0,0,0,0,0.236053,0.157617,0.495478,0,0,0,0,0,0,0.110853,0.110853,0
GA756,2014,6,12,58.97328,-32.55554,39,17,395.1,399.4,4.776513,4.7454,34.9271,278.8,8.293969,16.170963,0,0,0,0,0.136788,0.329537,0.357063,0,0,0,0,0,0,0.176615,0.176615,0
GA757,2014,6,12,58.97326,-32.55546,39,19,298.2,300.8,5.063087,5.0392,34.9323,276.9,8.09506,15.855774,0,0,0,0,0.227631,0.230636,0.324514,0,0,0,0,0,0,0.21722,0.21722,0
GA758,2014,6,12,58.9733,-32.5555,39,20,198.2,199.7,5.511214,5.4948,34.9528,283.2,7.601046,15.381365,0,0,0,0,0.16954,0.528055,0.052917,0,0,0,0,0,0,0.249486,0.249486,0
GA759,2014,6,12,58.97327,-32.55548,39,21,148.6,150.1,5.630122,5.6177,34.9539,282.7,7.414801,15.191142,0,0,0,0,0.214052,0.469352,0.047377,0,0,0,0,0,0,0.269217,0.269217,0
GA760,2014,6,12,58.97328,-32.5555,39,22,99.1,100.4,5.90068,5.8922,34.9301,294.2,7.503384,13.887862,0,0,0,0,0.244363,0.374369,0,0,0,0,0,0,0,0.381263,0.381263,0
GA761,2014,6,12,59.1021,-33.82795,40,1,2272.1,2304.9,3.205874,3.0213,34.9507,273.7,12.63336,16.206711,0,0,0,0,0.061977,0,0.365864,0.000187,0.565865,0.006107,0,0,0,0,0,0
GA762,2014,6,12,59.10206,-33.82804,40,2,2171.1,2202,3.285168,3.1092,34.9514,273.8,12.188358,16.159988,0,0,0,0,0.079234,0,0.387602,0,0.533165,0,0,0,0,0,0,0
GA763,2014,6,12,59.10212,-33.82798,40,3,2071,2100.2,3.315836,3.1491,34.9497,274.2,11.779086,16.307387,0,0,0,0,0.084708,0,0.428798,0,0.486495,0,0,0,0,0,0,0
GA764,2014,6,12,59.1021,-33.82788,40,4,1972.9,2000.3,3.366078,3.208,34.9481,274.3,11.630768,16.402582,0,0,0,0,0.094666,0,0.4646,0,0.440734,0,0,0,0,0,0,0
GA765,2014,6,12,59.10208,-33.82801,40,5,1679.1,1701.5,3.533517,3.4007,34.9386,274,11.011696,16.470474,0,0,0,0,0.126905,0,0.584362,0,0.288733,0,0,0,0,0,0,0
GA766,2014,6,12,59.1021,-33.82794,40,6,1481.4,1500.3,3.643717,3.5276,34.9375,273.2,10.824365,16.536517,0,0,0,0,0.151345,0,0.627211,0,0.221444,0,0,0,0,0,0,0
GA767,2014,6,12,59.10204,-33.82809,40,7,1384,1401.3,3.685866,3.578,34.9356,272.6,10.623306,16.528017,0,0,0,0,0.160585,0,0.649981,0,0.189435,0,0,0,0,0,0,0
GA768,2014,6,12,59.1021,-33.82802,40,8,1284.5,1300.5,3.788965,3.6888,34.9428,272.3,10.611162,16.507575,0,0,0,0,0.186866,0,0.632715,0,0.18042,0,0,0,0,0,0,0
GA769,2014,6,12,59.10212,-33.82796,40,9,1187,1200.6,3.919291,3.8265,34.9529,272.1,10.263876,16.507469,0,0,0,0,0.219758,0,0.61183,0,0.168412,0,0,0,0,0,0,0
GA770,2014,6,12,59.10212,-33.82796,40,10,1087.4,1100.5,4.047202,3.9619,34.948,271.9,9.911212,16.570009,0,0,0,0,0.243316,0,0.685759,0,0.070926,0,0,0,0,0,0,0
GA771,2014,6,12,59.10209,-33.82798,40,11,988.8,999.8,4.025132,3.9486,34.9214,279.7,9.295542,16.523638,0,0,0,0,0.11353,0.178936,0.664664,0,0,0,0,0,0,0.04287,0.04287,0
GA772,2014,6,12,59.10208,-33.82809,40,12,892.1,901.6,4.183264,4.1138,34.93,277.6,9.275705,16.544401,0,0,0,0,0.146579,0.181868,0.620407,0,0,0,0,0,0,0.051145,0.051145,0
GA773,2014,6,12,59.10208,-33.82806,40,13,791.4,799.8,4.36907,4.3069,34.9374,276,8.921851,16.547795,0,0,0,0,0.16755,0.210778,0.553786,0,0,0,0,0,0,0.067888,0.067888,0
GA774,2014,6,12,59.10206,-33.82794,40,14,694.7,701.7,4.627551,4.5721,34.9529,268,9.232146,16.784605,0,0,0,0,0.276056,0.109865,0.537735,0,0,0,0,0,0,0.076346,0.076346,0
GA775,2014,6,12,59.10206,-33.82798,40,15,594.9,601.3,5.066944,5.0178,34.9872,256.9,9.565923,17.198906,0,0,0,0,0.412802,0.064639,0.453011,0,0,0,0,0,0,0.06955,0.06955,0
GA776,2014,6,12,59.1021,-33.82794,40,16,495,500.2,5.305328,5.2639,34.9822,260.7,9.029778,16.733259,0,0,0,0,0.409019,0.107061,0.355495,0,0,0,0,0,0,0.128427,0.128427,0
GA777,2014,6,12,59.10209,-33.82803,40,17,397.1,400.6,5.632105,5.5982,34.9908,273.5,7.968354,15.66943,0,0,0,0,0.343753,0.346066,0.141196,0,0,0,0,0,0,0.168984,0.168984,0
GA778,2014,6,12,59.10208,-33.82802,40,18,299.1,301.7,5.598622,5.5734,34.9492,282.5,7.425815,15.380923,0,0,0,0,0.178366,0.513578,0.034641,0,0,0,0,0,0,0.273414,0.273414,0
GA779,2014,6,12,59.1021,-33.82793,40,19,247.7,249.9,5.889775,5.8684,34.9838,288.3,6.844945,14.618602,0,0,0,0,0.300878,0.462037,0,0,0,0,0,0,0,0.237104,0.237104,0
GA780,2014,6,12,59.1021,-33.82799,40,20,198.2,200.5,6.035409,6.0181,34.9964,285.5,6.967388,14.863706,0,0,0,0,0.372483,0.396388,0,0,0,0,0,0,0,0.231168,0.231168,0
