stnnbr,c2,c3,c4,bottle flag,geotrc_ID,c7,c8,lat,lon,bottom depth,CTD pressure,CTD temperature,c14,c15,practical_salinity,bottle salinity flag,c18,c19,oxygen,bottle oxygen flag,silicate,silicate flag,nitrate,nitrate flag,c26,c27,phosphate,phosphate flag,PO,NO,SiO,absolute_salinity,conservative_temp,potential_temp,sigma0,depth
37.0,8,33,34,2,15596,20181119,1616,-15.0002,-152.0001,4865,504.5,7.9836,34.5111,2,34.5127,2,123.0,3,125.47,2,22.28,2,29.53,2,0.0,2,2.07,2,446.31999999999994,411.32039999999995,459.6700000000001,34.67757942770307,7.930516170224567,7.9318543884622645,26.904378417347516,500.9405387492158
37.0,8,31,32,2,15597,20181119,1616,-15.0002,-152.0001,4865,581.0,7.0302,34.4835,2,34.4864,2,134.5,2,134.23,2,27.66,2,31.1,2,0.0,2,2.12,2,462.83000000000004,435.278,549.13,34.65175586796017,6.973616536541719,6.974462466722238,27.020966388296983,576.794677295482
37.0,8,27,28,2,15598,20181119,1616,-15.0002,-152.0001,4865,655.1,6.1656,34.4612,2,34.4646,2,142.6,2,142.94,2,33.62,2,31.9,2,0.0,2,2.21,2,485.49,451.73199999999997,647.24,34.63047193420264,6.106313522056108,6.106709552419969,27.119465326165027,650.2426128832172
37.0,5,12,13,2,15591,20181119,705,-15.0001,-152.0003,4865,656.1,6.3361,34.4624,2,34.4652,2,141.6,2,141.94,2,32.26,2,31.85,2,0.0,2,2.14,2,473.64000000000004,450.248,625.8399999999999,34.63108348626333,6.275829209046997,6.276268375383447,27.098101102139253,651.2336382684218
37.0,8,25,26,2,15599,20181119,1616,-15.0002,-152.0001,4865,732.1,5.5415,34.4601,2,34.464,2,142.9,2,143.1,2,41.05,2,33.03,2,0.0,2,2.27,2,494.95000000000005,462.83039999999994,758.85,34.63053709024611,5.478522187492766,5.478763700740243,27.197579165981324,726.537501353082
37.0,5,9,10,2,15592,20181119,705,-15.0001,-152.0003,4865,806.9,5.0366,34.4675,2,34.4703,2,143.2,2,142.98,2,49.47,2,33.93,2,0.0,2,2.32,2,502.5799999999999,471.4223999999999,885.03,34.63752297761138,4.969959974276345,4.970127658347615,27.263008771001978,800.6257368946841
37.0,8,21,22,2,15600,20181119,1616,-15.0002,-152.0001,4865,807.1,5.0073,34.4684,2,34.4707,2,143.3,2,142.96,2,48.58,2,33.88,2,0.0,2,2.33,2,504.11,470.9184,871.66,34.63792664460095,4.940828562668977,4.940991032833846,27.266669435448875,800.8237947301393
37.0,8,19,20,2,15601,20181119,1616,-15.0002,-152.0001,4865,907.8,4.5618,34.4866,2,34.4893,2,138.9,2,138.59,2,58.25,2,34.79,2,0.0,2,2.39,2,509.0400000000001,475.35720000000003,1012.34,34.657425516706994,4.489418353172235,4.489629226709661,27.332585631190568,900.5238689531627
37.0,8,16,17,2,15602,20181119,1616,-15.0002,-152.0001,4865,1007.8,4.1275,34.5049,2,34.507,2,136.7,2,136.66,2,68.02,2,35.36,2,0.0,2,2.45,2,516.41,478.9448,1156.96,34.67594466443928,4.049764671141074,4.04997761370875,27.394154897806402,999.4837760106976
37.0,8,12,13,2,15603,20181119,1616,-15.0002,-152.0001,4865,1210.3,3.5548,34.5413,2,34.5443,2,131.2,2,130.95,2,83.07,2,36.41,2,0.0,2,2.53,2,523.0999999999999,483.39879999999994,1377.0,34.71473619251514,3.4648479015724414,3.4651371392215014,27.483774627827643,1199.734373727852
37.0,5,5,6,2,15593,20181119,705,-15.0001,-152.0003,4865,1210.8,3.4541,34.5478,2,34.5496,2,130.6,2,130.39,2,85.63,2,36.52,2,0.0,2,2.53,2,522.54,483.9036,1414.8399999999997,34.720065567493116,3.3650495243078495,3.3653310369536933,27.497645341483576,1200.2285886162988
37.0,8,7,8,2,15604,20181119,1616,-15.0002,-152.0001,4865,1412.8,3.0745,34.5696,2,34.5714,2,133.8,2,133.9,2,93.72,2,36.55,2,0.0,2,2.53,2,526.05,487.70399999999995,1539.7,34.74297990312023,2.972590185518221,2.972837180568994,27.55259848027049,1399.7942254635918
37.0,8,5,6,2,15605,20181119,1616,-15.0002,-152.0001,4865,1616.2,2.7395,34.5906,2,34.5926,2,138.2,2,139.04,2,101.64,2,36.36,2,0.0,2,2.54,2,532.74,491.00479999999993,1663.6399999999999,34.76506939247425,2.624592294262885,2.6247937300387054,27.601195870823858,1600.5524131220877
37.0,8,1,2,2,15606,20181119,1616,-15.0002,-152.0001,4865,1817.2,2.3569999999999998,34.6166,2,34.6176,2,144.8,2,145.04,2,109.75,2,35.95,2,0.0,2,2.48,2,529.4399999999999,493.03600000000006,1791.29,34.79085522014235,2.230363058514231,2.230483998094745,27.655094885307562,1798.755073878052
37.0,11,35,36,2,15640,20181120,640,-14.9984,-151.9983,4865,1818.2,2.395,34.6141,2,34.6146,2,144.3,2,144.7,2,108.79,2,35.91,2,0.0,2,2.42,2,519.8,492.30879999999996,1776.5500000000002,34.787842928505114,2.2677493260832127,2.267875161764848,27.64961312446394,1799.740843981056
37.0,5,1,2,2,15594,20181119,705,-15.0001,-152.0003,4865,1819.4,2.4182,34.6125,2,34.6138,2,143.9,2,143.88,2,108.99,2,35.92,2,0.0,2,2.46,2,525.1800000000001,491.5856,1778.73,34.78704173214678,2.2905139324690227,2.2906504818714044,27.647088833758517,1800.9234420419643
37.0,11,33,34,2,15641,20181120,640,-14.9984,-151.9983,4865,2124.9,2.0945,34.6396,2,34.6401,2,148.2,2,148.54,2,117.78,2,35.77,2,0.0,2,2.43,2,525.19,494.79359999999997,1915.24,34.81416889330306,1.9455972855366472,1.9456707956575372,27.696588181713196,2101.816062146471
37.0,11,29,30,2,15642,20181120,640,-14.9984,-151.9983,4865,2429.2,1.9612,34.6533,2,34.6535,2,148.8,2,148.71,2,123.35,2,35.85,2,0.0,2,2.44,2,526.91,495.73800000000006,1998.96,34.82812082209207,1.7876865953373955,1.7877311318750275,27.71998897041567,2401.1070865746165
37.0,11,25,26,2,15643,20181120,640,-14.9984,-151.9983,4865,2632.5,1.8893,34.6598,2,34.6602,2,150.6,2,150.57,2,124.91,2,35.69,2,0.0,2,2.44,2,528.77,496.0492,2024.2199999999998,34.83506697763493,1.6985687949359172,1.6985873967860867,27.732321639980455,2600.8292621838327
37.0,11,21,22,2,15644,20181120,640,-14.9984,-151.9983,4865,2837.0,1.7928,34.6672,2,34.6673,2,154.9,2,154.89,2,126.08,2,35.41,2,0.0,2,2.42,2,529.99,497.6587999999999,2046.0900000000001,34.84231648714519,1.5848739835145835,1.5848457266466611,27.746627698662905,2801.54470608766
37.0,11,19,20,2,15645,20181120,640,-14.9984,-151.9983,4865,3040.8,1.7018,34.673,2,34.6732,2,160.4,2,160.52,2,125.89,2,35.06,2,0.0,2,2.37,2,527.87,499.9008,2048.87,34.848275145232535,1.4762963897992902,1.4762144497164238,27.75937038105758,3001.389063069897
37.0,11,17,18,2,15646,20181120,640,-14.9984,-151.9983,4865,3243.3,1.6368,34.6784,2,34.6789,2,164.3,2,163.98,2,126.08,2,34.79,2,0.0,2,2.36,2,529.78,500.7472,2055.18,34.85395277251026,1.392860739384046,1.392743003613011,27.7699394224353,3199.7778216884353
37.0,11,13,14,2,15647,20181120,640,-14.9984,-151.9983,4865,3756.4,1.4809,34.6897,2,34.6895,2,176.1,2,176.18,2,123.35,2,33.92,2,0.0,2,2.29,2,531.13,504.5256,2026.43,34.86439145127565,1.1882409108595173,1.1880074503212277,27.792707180058414,3701.661242244771
37.0,11,11,12,2,15648,20181120,640,-14.9984,-151.9983,4865,4267.8,1.3833,34.6969,2,34.6971,2,184.4,2,184.76,2,121.98,2,33.32,2,0.0,2,2.23,2,530.41,507.2976,2014.46,34.87189171324733,1.0377383079222908,1.0374139635348734,27.80897385977528,4200.755424241886
37.0,11,5,6,2,15650,20181120,640,-14.9984,-151.9983,4865,4781.0,1.3363,34.7016,2,34.7019,2,190.9,2,190.81,2,121.0,2,32.98,2,0.0,2,2.26,2,541.1099999999999,510.05639999999994,2005.81,34.876703073907315,0.9330848993331889,0.9326927786584112,27.819792404396594,4700.493516715868
37.0,11,1,2,2,15651,20181120,640,-14.9984,-151.9983,4865,4824.3,1.3373,34.7017,2,34.702,2,191.0,2,190.79,2,121.0,2,33.05,2,0.0,2,2.24,2,537.99,510.71399999999994,2005.79,34.87681778496234,0.9289121362275624,0.9285168379513925,27.820159183426767,4742.607262426482
38.0,3,6,7,2,15668,20181121,101,-17.4999,-152.0005,4117,655.8,5.9491,34.4014,2,34.4047,2,159.6,2,159.89,2,28.45,2,31.3,2,0.0,2,2.12,2,488.49,462.87399999999997,586.64,34.56958596370402,5.8917141968400255,5.891285100953097,27.0988583804251,650.8557888210656
38.0,3,4,5,2,15669,20181121,101,-17.4999,-152.0005,4117,806.8,4.9227,34.4438,2,34.4465,2,149.4,2,149.37,2,46.83,2,33.67,2,0.0,2,2.3,2,505.87,475.29560000000004,851.8199999999999,34.61295433212334,4.857123927181143,4.856975290906532,27.2565422239295,800.427655029846
38.0,3,1,2,2,15670,20181121,101,-17.4999,-152.0005,4117,1008.6,4.0316,34.4945,2,34.4991,2,142.5,2,142.58,2,67.06,2,35.24,2,0.0,2,2.42,2,517.68,483.70320000000004,1148.48,34.66753157168637,3.954689736962358,3.9547734106699406,27.397356026141324,1000.1515073579732
39.0,5,1,2,2,15788,20181122,17,-19.9999,-152.0003,4336,503.5,8.5321,34.4399,2,34.4487,2,196.4,2,192.01,2,7.72,2,21.76,2,0.0,2,1.49,2,422.96,402.6468,307.81,34.61219570119759,8.47818145116722,8.478473292864782,26.770783044823247,499.8168458300169
39.0,9,31,32,2,15790,20181122,1629,-19.9999,-152.0003,4336,555.1,7.3818,34.3776,3,34.3786,2,204.8,2,208.15,2,8.21,2,23.64,2,0.0,2,1.57,2,451.5,436.98519999999996,331.3,34.54204546766763,7.328004026176027,7.327278774525715,26.885817426724316,550.9709974131858
39.0,9,28,29,2,15791,20181122,1629,-19.9999,-152.0003,4336,605.7,6.4704,34.3473,2,34.3527,2,198.8,2,195.6,2,13.79,2,27.2,2,0.0,2,1.82,2,477.70000000000005,458.89599999999996,402.45,34.51629950228406,6.4159522613885445,6.414871254278927,26.989866478927752,601.1215191495027
39.0,9,25,26,2,15792,20181122,1629,-19.9999,-152.0003,4336,656.1,5.8808,34.3171,2,34.3182,2,206.7,2,205.28,2,14.47,2,27.85,2,0.0,2,1.87,2,495.13,474.86800000000005,422.33000000000004,34.48198445263628,5.824938261002798,5.823391061924786,27.038418098145712,651.0617581323614
39.0,9,22,23,2,15793,20181122,1629,-19.9999,-152.0003,4336,707.0,5.6096,34.3441,2,34.345,2,191.4,3,184.79,2,22.0,2,30.2,2,0.0,2,2.04,2,500.99,477.126,514.79,34.50926579243648,5.550139820063864,5.548913040675098,27.093586532387235,701.4852399322373
39.0,9,19,20,2,15794,20181122,1629,-19.9999,-152.0003,4336,806.5,5.0229,34.3796,2,34.3813,2,167.9,2,166.27,2,34.52,2,32.72,2,0.0,2,2.2,2,507.27,482.9996,684.07,34.54656869194038,4.957545822834126,4.956668562505826,27.19279327044933,800.0184121794765
39.0,9,16,17,2,15795,20181122,1629,-19.9999,-152.0003,4336,907.3,4.7347,34.4308,2,34.431999999999995,2,152.8,2,151.81,2,46.64,2,34.01,2,0.0,2,2.35,2,516.06,481.0268,851.4100000000001,34.59843781069375,4.661824659094209,4.6614534325907595,27.267045225025413,899.7914176901114
39.0,9,13,14,2,15796,20181122,1629,-19.9999,-152.0003,4336,1009.0,4.2406,34.4569,2,34.4589,2,150.2,2,149.94,2,56.62,2,34.7,2,0.0,2,2.38,2,518.8399999999999,485.836,999.24,34.62638587407057,4.162424525706105,4.162177684112012,27.343190310132286,1000.406918253564
39.0,9,10,11,2,15797,20181122,1629,-19.9999,-152.0003,4336,1109.5,3.7203,34.4844,2,34.4858,2,149.9,2,149.65,2,67.08,2,35.21,2,0.0,2,2.41,2,523.2,490.4828,1155.85,34.65426045841396,3.637838749499454,3.6376448348540382,27.41889685143292,1099.7876697011188
39.0,9,7,8,2,15798,20181122,1629,-19.9999,-152.0003,4336,1210.6,3.3485,34.5131,2,34.515,2,149.8,2,149.18,2,76.85,2,35.39,2,0.0,2,2.42,2,524.28,491.7552,1301.93,34.684364755958654,3.260917843481995,3.2608153602208723,27.479286800755517,1199.7142004069867
39.0,9,4,5,2,15799,20181122,1629,-19.9999,-152.0003,4336,1414.2,2.8482,34.5591,2,34.5616,2,149.4,2,148.65,2,91.42,2,35.55,2,0.0,2,2.43,2,525.3000000000001,492.774,1519.95,34.732405832689636,2.7489210465687375,2.7489358407545126,27.564326774331903,1400.8069192700443
39.0,12,34,35,2,15838,20181123,1259,-20.0,-151.9991,4336,1616.9,2.5032,34.5944,2,34.5956,2,149.3,2,148.7,2,101.81,2,35.25,2,0.0,2,2.39,2,519.1500000000001,489.91999999999996,1675.8500000000001,34.76743625887188,2.391337091736754,2.391394661656479,27.623062614269656,1600.8204195721491
39.0,12,31,32,2,15839,20181123,1259,-20.0,-151.9991,4336,1819.6,2.2807,34.6174,2,34.6179,2,148.5,2,148.76,2,109.52,2,35.3,2,0.0,2,2.44,2,526.96,490.46399999999994,1791.56,34.79051518016053,2.1549967792914297,2.155058719720399,27.660989967102296,1800.6452457606038
39.0,12,28,29,2,15840,20181123,1259,-20.0,-151.9991,4336,2023.8,2.1465,34.6311,2,34.6315,2,148.7,2,149.16,2,114.4,2,35.32,2,0.0,2,2.46,2,530.46,491.0576,1865.16,34.804682076131286,2.0055206069543186,2.0055727277036968,27.684289963325227,2001.7592087369928
39.0,12,25,26,2,15841,20181123,1259,-20.0,-151.9991,4336,2225.8,2.0082,34.6438,2,34.6443,2,151.0,2,151.44,2,117.81,2,35.44,2,0.0,2,2.46,2,532.74,494.4992,1918.5900000000001,34.81785117036002,1.851986823942198,1.852011745907609,27.706840264868788,2200.5203701372993
39.0,12,22,23,2,15842,20181123,1259,-20.0,-151.9991,4336,2428.9,1.8944,34.6534,2,34.6543,2,155.1,2,154.8,2,119.47,2,35.46,2,0.0,2,2.45,2,534.55,498.0528,1946.85,34.82813941667042,1.7222007002789592,1.7221915313094802,27.725006012580934,2400.178506135154
39.0,12,19,20,2,15843,20181123,1259,-20.0,-151.9991,4336,2631.8,1.8099,34.661,2,34.6614,2,156.7,2,156.67,2,121.42,2,35.42,2,0.0,2,2.41,2,530.22,499.53560000000004,1977.97,34.83543624388726,1.620871771162816,1.620827911741186,27.738458457874458,2599.455574033209
39.0,12,16,17,2,15844,20181123,1259,-20.0,-151.9991,4336,3041.0,1.6731,34.6727,2,34.673,2,162.2,2,163.72,2,122.79,2,34.8,2,0.0,2,2.35,2,527.97,500.58399999999995,2005.5700000000002,34.847213403593294,1.4482627346180181,1.4481497761654152,27.760561140857817,3000.792840209529
39.0,12,13,14,2,15845,20181123,1259,-20.0,-151.9991,4336,3450.0,1.5608,34.6829,2,34.6834,2,167.8,2,168.82,2,124.25,2,34.25,2,0.0,2,2.34,2,531.52,500.35999999999996,2032.57,34.85759433874122,1.2979020236656083,1.2977240102839953,27.77961039821116,3401.1986575304904
39.0,12,10,11,2,15846,20181123,1259,-20.0,-151.9991,4336,3860.1,1.4595,34.6909,2,34.6905,2,176.6,2,177.05,2,122.2,2,33.63,2,0.0,2,2.32,2,536.65,502.58840000000004,2010.05,34.864597443960676,1.156410302927031,1.1561496211007942,27.79506852323425,3801.952551049076
39.0,12,7,8,2,15847,20181123,1259,-20.0,-151.9991,4336,4173.4,1.4391,34.694,2,34.6942,2,179.1,3,181.23,2,121.13,2,33.35,2,0.0,2,2.31,2,539.28,504.058,1998.1799999999998,34.868248726211135,1.102391564692591,1.1021042324500114,27.801684683164467,4107.6264613331605
39.0,12,4,5,2,15848,20181123,1259,-20.0,-151.9991,4336,4254.7,1.4373,34.6948,2,34.6948,2,179.4,3,181.81,2,120.74,2,33.2,2,0.0,2,2.29,2,536.76,503.18600000000004,1992.9099999999999,34.86883613241296,1.0915632978240688,1.0912696871186909,27.802891009701398,4186.879291920852
